,comment_text,AMBIENCE#GENERAL,DRINKS#PRICES,DRINKS#QUALITY,DRINKS#STYLE_OPTIONS,FOOD#PRICES,FOOD#QUALITY,FOOD#STYLE_OPTIONS,LOCATION#GENERAL,RESTAURANT#GENERAL,RESTAURANT#MISCELLANEOUS,RESTAURANT#PRICES,SERVICE#GENERAL
258,"Postres nada atractivos, la misma carta de postres de los últimos 15 años.",0,0,0,0,0,1,1,0,0,0,0,0
259,"Una pena, no creo que volvamos",0,0,0,0,0,0,0,0,1,0,0,0
260,"Como siempre, servicio muy correcto, rápido y excelente comida.",0,0,0,0,0,1,0,0,0,0,0,1
261,Comedor espacioso.,1,0,0,0,0,0,0,0,0,0,0,0
262,Inmejorables vistas.,1,0,0,0,0,0,0,0,0,0,0,0
263,Servicio atento al cliente.,0,0,0,0,0,0,0,0,0,0,0,1
264,Ambiente familiar.,1,0,0,0,0,0,0,0,0,0,0,0
265,Cocina inmejorable.,0,0,0,0,0,1,0,0,0,0,0,0
266,Notable en general.,0,0,0,0,0,0,0,0,1,0,0,0
267,Pescado y marisco muy fresco y sabroso.,0,0,0,0,0,1,0,0,0,0,0,0
268,"La terraza por la noche, si el tiempo acompaña, genial (pedirla al hacer la reserva)",1,0,0,0,0,0,0,0,0,0,0,0
269,"Muy satisfactoria, recomedare este restaurante entre mis allegados.",0,0,0,0,0,0,0,0,1,0,0,0
270,"La comida es buena y el local agradable pero ""permitian fumar"" inconcebible en una zona que decian ""terraza"" y que estaba comunicada con el salon y con toldos bajados.",1,0,0,0,0,1,0,0,0,0,0,0
271,"Que si me molestaba me cambiaban de mesa!!!!!, despues de tanto tiempo de aplicacion de la ley yo me tenia que cambiar!!!!!",0,0,0,0,0,0,0,0,0,0,0,0
272,"A pesar de ser un restaurante de pescado y marisco, mi marido encontró buenísimo el filete a la pimienta verde que pidió.",0,0,0,0,0,1,0,0,0,0,0,0
273,El trato muy bueno.,0,0,0,0,0,0,0,0,0,0,0,1
274,"Yo pedí una mesa bien situada y atendieron la petición, nos dieron una con muy buenas vistas.",1,0,0,0,0,0,0,0,0,0,0,0
275,Celebramos el cumpleaños de mi pareja y todo fue perfecto.,0,0,0,0,0,0,0,0,1,0,0,0
276,"Buen servicio, con mucha paciencia y siempre presentes.",0,0,0,0,0,0,0,0,0,0,0,1
277,"Del menu 3 un buen 2ºplato, el primero, de pica-pica, un poco pobre.",0,0,0,0,0,1,1,0,0,0,0,0
278,"Seleccioné el restaurante para celebrar mi cumpleaños y me encanto a mi y a todos, la única cosa es que la próxima vez pediremos un poco más alejados de la cocina pq hay mucho jaleo en esa zona.",1,0,0,0,0,0,0,0,1,0,0,0
279,"Me hubiera gustado en primera línea a la cristalera, pero cuando reservé me comentaron que no había sitio, otra vez será.",0,0,0,0,0,0,0,0,0,0,0,0
280,En general todo muy bien y recomendable.,0,0,0,0,0,0,0,0,1,0,0,0
281,Tienen un servicio rápido y eficiente.,0,0,0,0,0,0,0,0,0,0,0,1
282,Buena calidad en los productos y un muy buen servicio recibido.,0,0,0,0,0,1,0,0,0,0,0,1
283,<->Nada negativo.,0,0,0,0,0,0,0,0,1,0,0,0
284,<+>Excelente recepción y incorporación a la mesa.,0,0,0,0,0,0,0,0,0,0,0,1
285,<+>Rapidísima atención por parte del Maitre y de los camareros.,0,0,0,0,0,0,0,0,0,0,0,1
286,"<+>Sugerencias de entrantes y platos principales excelentes, claras y concisas.",0,0,0,0,0,0,0,0,0,0,0,1
287,<+>Todo perfecto.,0,0,0,0,0,0,0,0,1,0,0,0
288,Hace años que lo conozco.,0,0,0,0,0,0,0,0,0,0,0,0
289,"Excelente, como siempre.",0,0,0,0,0,0,0,0,1,0,0,0
290,"Excelente, lo recomiendo.",0,0,0,0,0,0,0,0,0,0,0,1
291,"Algunos platos son excesivamente caros teniendo en cuenta la cantidad presentada, pero no nos ha sorprendido.",0,0,0,0,1,0,0,0,0,0,0,0
292,Hoy hemos comido en el Barceloneta.,0,0,0,0,0,0,0,0,0,0,0,0
293,"Tal y como dicen los foros y opinion, la calidad del producto es muy buena y la relación calidad precio (de la comida) aceptable.",0,0,0,0,1,1,0,0,0,0,0,0
294,El vino tiene un precio totalmente excesivo (3 veces el precio en la tienda.),0,1,0,0,0,0,0,0,0,0,0,0
295,"Respecto del servicio y del lugar indicar que aunque el servicio es bueno, este parece más de un restaurante de menú que no de un restaurnate de 70 euros por persona (deprisa, deprisa, deprisa).",0,0,0,0,0,0,0,0,0,0,0,1
296,La distancia entre mesas es digna de un restaurante de Menú.,1,0,0,0,0,0,0,0,0,0,0,0
297,"En geenral está bien, pero si cuidasen esos pequeños detalles (sobre todo la distancia entre mesas) sería superior.",0,0,0,0,0,0,0,0,1,0,0,0
298,Perfecto... Como siempre ...,0,0,0,0,0,0,0,0,1,0,0,0
299,"Un buen lugar para comer buen marisco y pescado en un entorno privilegiado y en un local amplio, luminoso y agradable, aunque algo ruidoso (es muy grande).",1,0,0,0,0,1,0,0,0,0,0,0
300,Muy buen servicio y muy cómodo (te aparcan el coche).,0,0,0,0,0,0,0,0,0,0,0,1
301,"Fui, una vez más, con un amigo a comer al Restaurante Barceloneta.",0,0,0,0,0,0,0,0,0,0,0,0
302,Nunca defrauda.,0,0,0,0,0,0,0,0,1,0,0,0
303,"Productos de calidad óptima, elaborados magníficamente.",0,0,0,0,0,1,0,0,0,0,0,0
304,"Siempre es igual de excelente, con un servicio impecable.",0,0,0,0,0,0,0,0,0,0,0,1
305,"Un Jefe de Sala que siempre recuerda y saluda a los cliente habituales, aunque hayan pasado meses desde la última vez que visitaron el restaurante.",0,0,0,0,0,0,0,0,0,0,0,1
306,Un valor seguro.,0,0,0,0,0,0,0,0,1,0,0,0
307,"Un ""Blue chip"" de la restauración.",0,0,0,0,0,0,0,0,1,0,0,0
308,"Es dificil decidir que es lo más destacable, el servicio, la comida...",0,0,0,0,0,1,0,0,0,0,0,1
309,"Ambiente un poco cargado, servicio correcto, buena relación calidad/precio.",1,0,0,0,1,1,0,0,0,0,0,1
310,Es de los pocos sitios que aun quedan donde se paga en función de como se come.,0,0,0,0,0,0,0,0,0,0,1,0
311,No es barato pero al menos la calidad esta de acorde con el precio.,0,0,0,0,1,1,0,0,0,0,0,0
312,Lo recomiendo.,0,0,0,0,0,0,0,0,1,0,0,0
313,Muy buen restaurante.,0,0,0,0,0,0,0,0,1,0,0,0
314,Comida y vistas excepcionales.,1,0,0,0,0,1,0,0,0,0,0,0
315,Como siempre excelente.,0,0,0,0,0,0,0,0,1,0,0,0
316,"Hemosido con la idea de tomar el Menú degustación de las Jornadas de la huerta y el cabrito y aunque nos han ofrecido la posibilidad de otras opciones, hemos tomado el que teníamos pensado, respecto al menú, nada que objetar, todo perfecto y de acuerdo a las expectativas, el servicio totalmente correcto y diligente sin caer en la pesadez, total una velada perfecta, como para repetir y recomendar. ",0,0,0,0,0,1,0,0,1,0,0,1
317,Fuimos a probar el menu del cava.,0,0,0,0,0,0,0,0,0,0,0,0
318,"Ya conocemos el restaurante desde hace tiempo, asi que pensabamos que ibamos sobre seguro.",0,0,0,0,0,0,0,0,0,0,0,0
319,"Lo unico que puedo decir es que la calidad de lo que comimos fue estupenda, pero nos sorprendio la cantidad, que era mas bien escasa. ",0,0,0,0,0,1,1,0,0,0,0,0
320,"Reservamos a través  de la pagina web y el menú no nos decepciono, elegimos el menú del cabritillo y lo que nos esperábamos, buena calidad y cantidad mas que aceptable.",0,0,0,0,0,1,0,0,0,0,0,0
321,Si pudiera ser un poco mas barato seria perfecto. ,0,0,0,0,0,0,0,0,0,0,1,0
322,"Espectacular, ya dos veces que vamos y me encanta ir a este restaurante.",0,0,0,0,0,0,0,0,1,0,0,0
323,"El cabrito, genial.",0,0,0,0,0,1,0,0,0,0,0,0
324,"Da una pena no acabarse las patatas, que encima estaban muy buenas…  ",0,0,0,0,0,1,0,0,0,0,0,0
325,"Del resto del menú, muy rico.",0,0,0,0,0,1,0,0,0,0,0,0
326,Merece la pena ir. ,0,0,0,0,0,0,0,0,1,0,0,0
327,"Buena comida, a un precio razonable y con un gran servicio.",0,0,0,0,1,1,0,0,0,0,0,1
328,El asado muy bueno. ,0,0,0,0,0,1,0,0,0,0,0,0
329,Ultimamente hemos ido en varias ocasiones a la Bodega de Chema.,0,0,0,0,0,0,0,0,0,0,0,0
330,La especialidad del restaurante (cabrito con patatas) es espectacular.,0,0,0,0,0,1,0,0,0,0,0,0
331,Además es en el único sitio en el que se puede comer con garantías y gran calidad.,0,0,0,0,0,1,0,0,0,0,0,0
332,"Raciones generosas y precios cerrados sin sorpresas, lo cual es muy raro actualmente.",0,0,0,0,1,0,1,0,0,0,0,0
333,"Es decir, relación calidad precio muy buena.Los entrantes excelentes (mi debilidad es el huevo pochado).",0,0,0,0,1,1,0,0,0,0,0,0
334,No perderse el sorbete de mojito.,0,0,1,0,0,0,0,0,0,0,0,0
335,Ya hemos repetido y volveremos a hacerlo. ,0,0,0,0,0,0,0,0,1,0,0,0
336,Muy bien ,0,0,0,0,0,0,0,0,1,0,0,0
337,"Fuimos seis personas para una celebración familiar, era nuestra primera vez allí, pedimos el menú de las setas y nos gustó muchísimo, todo muy bien cocinado, cantidades razonables, unas combinaciones de sabores exquisitas, nos quedamos muy satisfechos y con ganas de volver otra vez.",0,0,0,0,0,1,0,0,0,0,0,0
338,"El servicio fue bien, rápido y sin problemas.",0,0,0,0,0,0,0,0,0,0,0,1
339,"Espero que sigan siempre con afán de superación y dando la mayor calidad posible, con precios razonables. ",0,0,0,0,0,1,0,0,1,0,1,0
340,"La cena nos ha gustado mucho, tanto el menú como la presentación y el servicio.",0,0,0,0,0,1,0,0,0,0,0,1
341,La carta de vinos y el cava también.,0,0,0,1,0,0,0,0,0,0,0,0
342,Hemos estado muy a gusto.,0,0,0,0,0,0,0,0,1,0,0,0
343,La relación calidad-precio muy bien.,0,0,0,0,1,1,0,0,0,0,0,0
344,Repetiremos.,0,0,0,0,0,0,0,0,1,0,0,0
345,FELIZ AÑO ,0,0,0,0,0,0,0,0,0,0,0,0
346,"Fabuloso comienzo de año con una comida estupenda y una estancia genial tanto por el ambiente como por el agradable trato recibido, como en anteriores veces, repetiremos.",1,0,0,0,0,1,0,0,0,0,0,1
347,Feliz Año. ,0,0,0,0,0,0,0,0,0,0,0,0
348,La comida la verdad muy buena pero la oferta q sale aqui luego no es la mismo de alli me salio  5€ mas caro por pers el menu.por lo demas bastante bien ,0,0,0,0,1,1,0,0,0,0,0,0
349,Hola Ursula.,0,0,0,0,0,0,0,0,0,0,0,0
350,"No te salió más caro, lo que ocurrió es que comisteis el menú del cabrito de 32 euros, no el menú de grupos de 27 que reservaste (32-27=5 euros).",0,0,0,0,0,0,0,0,0,0,0,0
351,"El motivo es que fuisteis dos personas a tomar el menú de grupos y eso no es posible, para dos personas está disponible el de 32 y el de 36, y os sirvieron y disfrutásteis el de 32, y me alegro mucho que os gustara, eso es lo que pasó, lo importante en cualquier caso es que salierais contentos.",0,0,0,0,0,0,0,0,0,0,0,0
352,Un saludo. ,0,0,0,0,0,0,0,0,0,0,0,0
353,"La experiencia en el restaurante “La Bodega de Chema”, ha sido una experiencia muy agradable tanto para mi como para la persona que me acompañaba.",0,0,0,0,0,0,0,0,1,0,0,0
354,Decir que la atención por parte de las personas que trabajan en este restaurante fue amable y educada.,0,0,0,0,0,0,0,0,0,0,0,1
355,Toda la comida fue de nuestro agrado pero el cabrito al horno fue realmente espectacular.,0,0,0,0,0,1,0,0,0,0,0,0
356,"Un punto a tener muy en cuenta es que en el momento en el cual solicité la cuenta, esta no tenía ningún incremento, siendo exactamente la cantidad que marcaba el menú elegido y reservado por de internet.",0,0,0,0,1,0,0,0,0,0,0,0
357,Tal ha sido mi satisfacción que este es un lugar que ya he recomendado a varios de mis amigos.,0,0,0,0,0,0,0,0,1,0,0,0
358,"Creo que es algo perfecto tanto para ir en pareja como con los amigos y pienso que nadie que se acerque a cenar, quedará insatisfecho. ",0,0,0,0,0,0,0,0,1,0,0,0
359,"Comimos mi marido y yo en el restaurante el sábado pasado, el menú temático de la trufa y el cabrito, es estupendo, equilibrado, bueno quizas demasiado, pero nosotros somos de buen comer y sabemos apreciar lo bueno.",0,0,0,0,0,1,0,0,0,0,0,0
360,"Nos sirvieron con agilidad, sin esperas.",0,0,0,0,0,0,0,0,0,0,0,1
361,"El vino HEREDAD “RED”, delicioso y agradable de tomar.",0,0,1,0,0,0,0,0,0,0,0,0
362,"Es interesante el precio, incluyendo el IVA, la calidad de los platos lo merece.",0,0,0,0,1,1,0,0,0,0,0,0
363,Seguid así y seguiréis llenando el comedor como siempre. ,0,0,0,0,0,0,0,0,1,0,0,0
364,Salimos encantadas del restaurante.,0,0,0,0,0,0,0,0,1,0,0,0
365,La comida fue excelente y el servicio inmejorable.,0,0,0,0,0,1,0,0,0,0,0,1
366,Pienso ponerlo en la lista de mis favoritos ,0,0,0,0,0,0,0,0,1,0,0,0
367,Estupendo el cabrito.,0,0,0,0,0,1,0,0,0,0,0,0
368,"Muy bueno el detalle de la casa y los entrantres, asi como también una tabla de quesos antes de los postres.",0,0,0,0,0,1,1,0,0,0,0,0
369,Todo muy recomendable. ,0,0,0,0,0,0,0,0,1,0,0,0
370,"La comida muy bien, estupenda, servicio bueno, un poco lentos.",0,0,0,0,0,1,0,0,0,0,0,1
371,Faltó que la casa invitase a un chupito al final. ,0,0,0,0,0,0,0,0,1,0,0,0
372,Un menú rico.,0,0,0,0,0,1,0,0,0,0,0,0
373,Me ha encantado poder degustar tres entrantes y elegir un segundo.,0,0,0,0,0,0,1,0,0,0,0,0
374,Servicio amable y profesional.,0,0,0,0,0,0,0,0,0,0,0,0
375,Un detalle poder llevarse la comida que sobraba (iba con una persona mayor que no come mucho y le han puesto la corvina sobrante en un envase).,0,0,0,0,0,0,0,0,0,0,0,1
376,Sitio a recordar. ,0,0,0,0,0,0,0,0,1,0,0,0
377,Una velada estupenda.,0,0,0,0,0,0,0,0,1,0,0,0
378,Servicio inmejorable y la cena fantástica.,0,0,0,0,0,1,0,0,0,0,0,1
379,"A destacar el cabrito y el sorbete de mandarina, simplemente delicioso.",0,0,1,0,0,1,0,0,0,0,0,0
380,Toda la cena regada con un gran vino que nos recomendaron en el restaurante.,0,0,1,0,0,0,0,0,0,0,0,0
381,Volveremos seguro.,0,0,0,0,0,0,0,0,1,0,0,0
382,Recomendable 100/100 ,0,0,0,0,0,0,0,0,1,0,0,0
383,"Como siempre, perfecto….Muy buena relacion calidad precio y un gran servicui ",0,0,0,0,1,1,0,0,1,0,0,1
384,Ayer para San Valentín pedimos el cabrito para encargar (que se puede hacer).,0,0,0,0,0,0,0,0,0,0,0,0
385,"Como siempre, fabuloso, además con sólo calentar el horno a 180º durante un momento, luego calientas durante 5 minutos, le echas salsa y a comer.",0,0,0,0,0,1,0,0,0,0,0,0
386,Lo comento por si nadie lo sabe… ,0,0,0,0,0,0,0,0,0,0,0,0
387,Perfecto.,0,0,0,0,0,0,0,0,1,0,0,0
388,Nos ha gustado.,0,0,0,0,0,0,0,0,1,0,0,0
389,Servicio excelente.,0,0,0,0,0,0,0,0,0,0,0,1
390,Comida exquisita.,0,0,0,0,0,1,0,0,0,0,0,0
391,Trato profesional y muy amable ,0,0,0,0,0,0,0,0,0,0,0,1
392,"Estuve el Sábado pasado y la verdad es que me gustó mucho.Moderno,diferente,buen servicio,carta divertida y original.",0,0,0,0,0,0,1,0,1,0,0,1
393,"Las mini hamburguesas de ternasco,ibérico y buey ya de por si merecen una visita. ",0,0,0,0,0,1,0,0,0,0,0,0
394,Hay una puntualización importante que no me ha parecido leer en la crítica: el menú cerrado de 30€ es para grupos de un mínimo de 8 personas. ,0,0,0,0,0,0,1,0,0,0,0,0
395,"Estuve el Sábado 11 de Febrero, y mi califación global es Buena.",0,0,0,0,0,0,0,0,1,0,0,0
396,"La verdad es que la música era genial, genial, es raro en Zaragoza encontrar Bares con música tan buena.",1,0,0,0,0,0,0,0,0,0,0,0
397,"La pena era que fuimos a cenar y todavía no era hora de bailar.La cena, regular.",0,0,0,0,0,1,0,0,0,0,0,0
398,"La calidad aceptable, pero la cantidad escasa, eramos 5 chicas, y no muy comedoras, pero los platos eran muy pequeños, sobre todo las croquetas y los buñuelos, la presentación era muy buena, y la atención por parte de los Camareros, inmejorable.",0,0,0,0,0,1,1,0,0,0,0,1
399,"Las copas económicas, y el show de las Drag’s regulero.En resumen le doy una buena puntuación pero más como bar de copas, que para cenar, (bueno a lo mejor para recenar, o picotear), pero no esperes llenarte, a nos que te gastes un pastón.Volvere?",1,1,0,1,0,0,0,0,0,0,0,0
400,Sí pero en plan Bailar ,0,0,0,0,0,0,0,0,0,0,0,0
401,Hola muy satisfactorio todo empezando por la atención en las reserva respondiendo muy atentamente a la petición y luego muy bien tanto el trato con los camareros y camareras como con el nivel de la cena lo hemos recomendado a todos nuestros amigos que que no son pocos y pronto estaremos allí de nuevo para participar en el caraoke pues soy cantante y creo que allí hay un buen ambiente Un saludo afectuoso ,1,0,0,0,0,1,0,0,0,0,0,1
402,"Muy bien el trato y a gusto, lo único que para cenar en plan cena romantica resultó un poco incompatible con el tema de la actuación, al estar en una mesa demasiado entre la entrada y la barra del bar, ya que cuando llegaron las amistades de los artistas, y otros clientes, se invadió el ambientillo intimo, y ya no apetecñia mucho seguir allí cenando a la vez que gente toma copas, hubiera sido mejor poneros en una mesa por el fondo, sin ver el trasiego de gente, que al lado del escenario y la puerta de entrada.",1,0,0,0,0,0,0,0,0,0,0,1
403,la cena muy rica y el servicio muy atento.,0,0,0,0,0,1,0,0,0,0,0,1
404,"gracias,hasta pronto. ",0,0,0,0,0,0,0,0,1,0,0,0
405,Esta bien la verdad!,0,0,0,0,0,0,0,0,1,0,0,0
406,"he ido varias veces con gente joven y siempre tiene buenas criticas, claro, sin exagerar!",0,0,0,0,0,0,0,0,1,0,0,0
407,"para ser la calle heroismo, merece la pena pasarse un dia…eso si, me parece un poco raro que Carlos haya puesto en 30 metros casi pegados tres negocios (los cabezudos, el meccano y el tinglado)…ademas con cosas en comun…no se, no lo veo, pero el sabrá. ",0,0,0,0,0,0,0,0,0,0,0,0
408,"hayyyyyy calamidad….. si ya te lo dije en su momento soy un ex currante de este restaurante por decir algo y os comprendo estuve de jefe de cocina y en fin un desatre y eso que dureun mes,no habia genero,faltaba de todo y el niñato (…) ",0,0,0,0,0,1,0,0,0,0,0,1
409,Tome dos pinchos en barra ayer 3-03-09 y me parecio todo muy lamentable.,0,0,0,0,0,0,0,0,1,0,0,0
410,"Con el nivel que cada dia hay en establecimientos de toda la ciudad (margen izquierda incluida) , es vergonzoso que tarden 10minutos en emplatar 2 pinchos templandolos en salamandra y napando de tosca manera con simple aceite de cebollino.",0,0,0,0,0,0,0,0,0,0,0,1
411,"SIN ENTRAR A VALORAR LOS BOSTEZOS DE LA CAMARERA , las discusiones entre cocina y barra y los tratos con repartidores y representantes sin respetar la presencia de “solo” dos clientes en barra.Ademas deben estar contentos de cobrar entre 3,5 y 5,5 euros por pincho , pero distan mucho de hacer cocina en miniatura buena.",0,0,0,0,1,1,0,0,0,0,0,1
412,"Recomiendo ir a hermanos teresa en san jose y a evohe o la jota en margen izquierda para ver que servicio , buen producto y originalidad merecen mas respeto que lo que La Despensa demuestra.",0,0,0,0,0,0,0,0,0,0,0,0
413,"Una pena , una pena….. ",0,0,0,0,0,0,0,0,1,0,0,0
414,Yo estuve ayer.,0,0,0,0,0,0,0,0,0,0,0,0
415,Nunca mas!,0,0,0,0,0,0,0,0,1,0,0,0
416,"nos sorprendio los precios tan altos, 3,5€ una croqueta.",0,0,0,0,1,0,0,0,0,0,0,0
417,lo estabamos comentando mientras mirabamos la carta y el camarero nos debió oir y nos quitó la carta delante de nuestras narices.,0,0,0,0,0,0,0,0,0,0,0,1
418,"Pensabamos que era un despiste, pero no, empezaron a cuchichear el cocinero y camarero, criticandonos y riendose de nosotros y de la manera mas descarada, luego tambien hicieron mofa de un señor que estaba a nuestro lado con su señora.",0,0,0,0,0,0,0,0,0,0,0,1
419,y para colmo nos querian estafar cobrando de mas!!,0,0,0,0,0,0,0,0,0,0,0,1
420,no volveré nunca y me encargaré de no recomendarlo.,0,0,0,0,0,0,0,0,1,0,0,0
421,Es una falta de respeto reirte de la gente y mas si son tus clientes.,0,0,0,0,0,0,0,0,0,0,0,1
422,Son unos maleducados. ,0,0,0,0,0,0,0,0,0,0,0,1
423,"estuve la semana pasada y es un sitio lamentablelos camereros , uno es el dueño, son bastante desagadablesla unica que funciona es una chica rubia que hace lo imposible por agradar y tapar al restoson ademas muy carosno vayais ",0,0,0,0,0,0,0,0,0,0,1,1
424,"Nefastos, recomiendaselo a tu enemigo o a gente que te caiga mal.",0,0,0,0,0,0,0,0,1,0,0,0
425,Les joderas seguro.,0,0,0,0,0,0,0,0,0,0,0,0
426,fui con mi mujer y no volveré aunque me regalen la comida.,0,0,0,0,0,0,0,0,1,0,0,0
427,una decepción ,0,0,0,0,0,0,0,0,1,0,0,0
428,"Copio lo que ya escribí hace unas semanas en otra página web tras mi, también dolorasa, visita a este sótano.” Fui con unos amigos a los que les había dado una buena impresión tomando unas tapas.",0,0,0,0,0,0,0,0,1,0,0,0
429,"Hay un listado de sugerencias plastificado y sin precio, incluido en la carta y tan largo como la carta.",0,0,0,0,0,0,1,0,0,0,0,0
430,Además te leen aún más sugerencias.,0,0,0,0,0,0,1,0,0,0,0,0
431,"Pedimos varias de las sugerencias del listado, porque la carta normal era muy poco original.¡Todas costaron entre 23 y 28 €, hasta las ensaladas!",0,0,0,0,1,0,1,0,0,0,0,0
432,"Muy caro, carísimo para la calidad.",0,0,0,0,0,0,0,0,0,0,1,0
433,"Además teniendo que correr para salir a tiempo, porque hacen turnos para cenar.",0,0,0,0,0,0,0,0,0,0,0,1
434,¡A estos precios me parece un insulto!,0,0,0,0,0,0,0,0,0,0,1,0
435,Yo no voy a volver.,0,0,0,0,0,0,0,0,1,0,0,0
436,"Gracias a los dos por darme la informacion, algun dia he ido de tapeo en la barra pero no me ha dado por bajar, no lo hare porque por lo que poneis mas que bajar al salon, bajas a los infiernos.",0,0,0,0,0,0,0,0,1,0,0,0
437,"No esta la economia para que la gente pague 60 euracos en una ensalada y una carne, a falta de vino y postre, por persona segun el vino te vas a 80 euros.",0,0,0,0,1,0,0,0,0,0,0,0
438,Bueno lo dicho gracias. ,0,0,0,0,0,0,0,0,0,0,0,0
439,"Hola,yo he estado en este restaurante dos veces y nos gusto bastante.",0,0,0,0,0,0,0,0,1,0,0,0
440,"Casualmente también cenamos la tempura y nos encanto, de segundo yo comi cochinillo, venia con huesos (en otros sitios lo dan deshuesado) pero estaba riquisimo, mi mujer pidió corvina y también le encantó, de postre compartimos un coulant de chocolate.la segunda vez fuimos con mis suegros y también les gusto, fue un domindo a comer, picamos jamón, croquetas y otra vez tempura y de segundo arroz negro, en su punto y muy bueno.",0,0,0,0,0,1,0,0,0,0,0,0
441,las dos veces precio normal para estos sitios.,0,0,0,0,0,0,0,0,0,0,1,0
